fac_hydroid	hydroid	ftype	name	riverseg	tnt	exempt_value
457033	457516	wsp_plan_system-cws	Montgomery (Community Water System) - Intake	OR2_8020_8130	non-tidal	0.155325396379677697247880
457034	457517	wsp_plan_system-cws	Blacksburg (Community Water System) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
457035	457518	wsp_plan_system-cws	Brunswick (Community Water System) - Intake	MN4_8260_8400	non-tidal	0.000000000000000000000
457036	457519	wsp_plan_system-cws	Suffolk (Community Water System) - Intake	JB1_8090_0001	non-tidal	0.018618251807605080523200
457037	457520	wsp_plan_system-cws	Mecklenburg (Community Water System) - Intake	OR2_8450_8490	non-tidal	0.003888766482649698376849
457038	457521	wsp_plan_system-cws	South Hill (Community Water System) - Intake	OR7_8490_0000	non-tidal	0.00055068493150684932
457039	457522	wsp_plan_system-cws	Prince William (Community Water System) - Intake	PL2_5140_5360	non-tidal	0.000000000000000000000
457040	457523	wsp_plan_system-cws	Mathews (Community Water System) - Intake	YL0_6872_0000	tidal	0.00000000000000000000
457041	457524	wsp_plan_system-cws	Chesapeake (Community Water System) - Intake	MN3_8150_0000	tidal	0.006454289642837508233449
457042	457525	wsp_plan_system-cws	Portsmouth (Community Water System) - Intake	JB0_7580_0000	tidal	0.000000000000000000000
457043	457526	wsp_plan_system-cws	Radford (Community Water System) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
457044	457527	wsp_plan_system-cws	Bland (Community Water System) - Intake	NR3_8290_8170	non-tidal	0.004487547321114950582025
457045	457528	wsp_plan_system-cws	Tazewell (Community Water System) - Intake	TU3_8480_8680	non-tidal	0.171652493531411632638093
457046	457529	wsp_plan_system-cws	Dickenson (Community Water System) - Intake	BS3_8580_8440	non-tidal	0.274126930469874237485110
457047	457530	wsp_plan_system-cws	Louisa (Community Water System) - Intake	YP3_6470_6690	non-tidal	0.067756964317101211002556
457048	457531	wsp_plan_system-cws	Goochland (Community Water System) - Intake	JL7_6800_7070	non-tidal	0.025187328699296296707023
457049	457532	wsp_plan_system-cws	Warren (Community Water System) - Intake	PS5_5240_5200	non-tidal	0.055930150228582471337610
457050	457533	wsp_plan_system-cws	Shenandoah (Community Water System) - Intake	PS3_5100_5080	non-tidal	0.020994536940392642393214
457051	457534	wsp_plan_system-cws	Isle of Wight (Community Water System) - Intake	JB2_7800_0001	non-tidal	1.298633220991012402009861
457052	457535	wsp_plan_system-cws	Smithfield (Community Water System) - Intake	JB0_7390_0000	tidal	0.00000000000000000000
457053	457536	wsp_plan_system-cws	Windsor (Community Water System) - Intake	JB2_7800_0001	non-tidal	0.00000000000000000000
457054	457537	wsp_plan_system-cws	King and Queen (Community Water System) - Intake	YM0_6623_0000	tidal	0.017667348172461390888734
457055	457538	wsp_plan_system-cws	Powhatan (Community Water System) - Intake	JL7_6800_7070	non-tidal	0.005333644576725911941721
457056	457539	wsp_plan_system-cws	Cumberland (Community Water System) - Intake	JL3_7020_7100	non-tidal	0.000000000000000000000000
457057	457540	wsp_plan_system-cws	Gloucester (Community Water System) - Intake	YL0_7010_0000	tidal	0.001303678569602544459439
457058	457541	wsp_plan_system-cws	Middlesex (Community Water System) - Intake	RL0_6500_0000	tidal	0.012977301581995988962404
457059	457542	wsp_plan_system-cws	Northampton (Community Water System) - Intake	ES0_0000_0000	tidal	0.005610471368336749389042
457060	457543	wsp_plan_system-cws	Fredericksburg (Community Water System) - Intake	RL5_6070_0000	tidal	0.00000000000000000000
457061	457544	wsp_plan_system-cws	King George (Community Water System) - Intake	PL0_5920_0000	tidal	0.018770057492499660260021
457062	457545	wsp_plan_system-cws	Charles City (Community Water System) - Intake	JB0_7074_0000	tidal	0.003834783926708744243600
457063	457546	wsp_plan_system-cws	King William (Community Water System) - Intake	YP5_6780_0000	tidal	0.001984916786821416016074
457064	457547	wsp_plan_system-cws	Spotsylvania (Community Water System) - Intake	YM2_6120_6430	non-tidal	0.003896978203591493831280
457065	457548	wsp_plan_system-cws	Henrico (Community Water System) - Intake	JB0_7071_0000	tidal	0.000000000000000000000
457066	457549	wsp_plan_system-cws	Westmoreland (Community Water System) - Intake	RL1_6180_0001	non-tidal	0.007832887764074989847449
457067	457550	wsp_plan_system-cws	Richmond County (Community Water System) - Intake	RL0_6501_0000	tidal	0.00000000000000000000
457068	457551	wsp_plan_system-cws	Essex (Community Water System) - Intake	RL5_6321_0000	tidal	0.019231821962847194071893
457069	457552	wsp_plan_system-cws	Roanoke County (Community Water System) - Intake	OR2_7900_7740	non-tidal	0.042982189375248311767938
457070	457553	wsp_plan_system-cws	Roanoke City (Community Water System) - Intake	OR3_7740_8271	non-tidal	0.000000000000000000000
457071	457554	wsp_plan_system-cws	Buchanan (Community Water System) - Intake	BS3_8350_8330	non-tidal	0.000921600923150624463847
457072	457555	wsp_plan_system-cws	Buena Vista (Community Water System) - Intake	JU4_7260_7380	non-tidal	0.000000000000000000000
457073	457556	wsp_plan_system-cws	Rockbridge (Community Water System) - Intake	JU3_6790_7260	non-tidal	0.004406563096868465448063
457074	457557	wsp_plan_system-cws	Giles (Community Water System) - Intake	NR6_8170_7960	non-tidal	0.000000000000000000000000
457075	457558	wsp_plan_system-cws	Narrows (Community Water System) - Intake	NR6_8051_8000	non-tidal	0.00000000000000000000
457076	457559	wsp_plan_system-cws	Pearisburg (Community Water System) - Intake	NR6_8050_8051	non-tidal	0.00000000000000000000
457077	457560	wsp_plan_system-cws	Pembroke (Community Water System) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
457078	457561	wsp_plan_system-cws	Rich Creek (Community Water System) - Intake	NR1_8030_8051	non-tidal	0.00000000000000000000
457079	457562	wsp_plan_system-cws	Alleghany (Community Water System) - Intake	JU4_7330_7000	non-tidal	0.000000000000000000000000
457080	457563	wsp_plan_system-cws	Buckingham (Community Water System) - Intake	JL2_7110_7120	non-tidal	0.000000000000000000000
457081	457564	wsp_plan_system-cws	Rappahannock (Community Water System) - Intake	RU2_5500_5610	non-tidal	0.00000000000000000000
457082	457565	wsp_plan_system-cws	Caroline (Community Water System) - Intake	YM3_6430_6620	non-tidal	0.029481227407117790794493
457083	457566	wsp_plan_system-cws	Prince Edward (Community Water System) - Intake	JA1_7640_7280	non-tidal	0.000000000000000000000
457084	457567	wsp_plan_system-cws	Fluvanna (Community Water System) - Intake	JL4_6710_6740	non-tidal	0.007408028523998164018602
457085	457568	wsp_plan_system-cws	Albemarle (Community Water System) - Intake	JL4_6520_6710	non-tidal	0.067462064986324497583253
457086	457569	wsp_plan_system-cws	Hanover (Community Water System) - Intake	JB3_6820_7053	non-tidal	0.008803848947916081406229
457087	457570	wsp_plan_system-cws	Craig (Community Water System) - Intake	JU1_7630_7490	non-tidal	0.000000000000000000000
457088	457571	wsp_plan_system-cws	Clifton Forge (Community Water System) - Intake	JU4_7000_7300	non-tidal	0.00000000000000000000
457089	457572	wsp_plan_system-cws	Christiansburg (Community Water System) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
457090	457573	wsp_plan_system-cws	Leesburg (Community Water System) - Intake	PM3_4660_4620	non-tidal	0.00000000000000000000
457091	457574	wsp_plan_system-cws	Salem (Community Water System) - Intake	OR2_7900_7740	non-tidal	0.004134316542901904975627
457092	457575	wsp_plan_system-cws	Toms Brook (Community Water System) - Intake	PS3_5100_5080	non-tidal	0.06770000000000000000
457093	457576	wsp_plan_system-cws	Danville (Community Water System) - Intake	OD5_8770_8780	non-tidal	0.00000000000000000000
457094	457577	wsp_plan_system-cws	Columbia (Community Water System) - Intake	JL6_6740_7100	non-tidal	0.00200000000000000000
457095	457578	agriculture	Culpeper (Community Water System) - Intake	RU4_5640_6030	non-tidal	0.00000000000000000000
457096	457579	wsp_plan_system-cws	Monterey (Community Water System) - Intake	PU0_6080_5620	non-tidal	0.00000000000000000000
457097	457580	agriculture	Louisa (Community Water System) - Intake	YP3_6470_6690	non-tidal	0.00000000000000000000
457098	457581	wsp_plan_system-cws	Mineral (Community Water System) - Intake	YP2_6390_6330	non-tidal	0.00000000000000000000
457099	457582	wsp_plan_system-cws	Craigsville (Community Water System) - Intake	JU3_6640_6790	non-tidal	0.00000000000000000000
457100	457583	wsp_plan_system-cws	Chesterfield (Community Water System) - Intake	JA2_7290_0001	non-tidal	0.000000000000000000000
457101	457584	agriculture	Buchanan (Community Water System) - Intake	JU5_7500_7420	non-tidal	0.00000000000000000000
457102	457585	wsp_plan_system-cws	Mount Crawford (Community Water System) - Intake	PS0_6160_6161	non-tidal	0.01191780821917808219
457103	457586	wsp_plan_system-cws	Woodstock (Community Water System) - Intake	PS3_5100_5080	non-tidal	0.00210000000000000000
457104	457587	wsp_plan_system-cws	White Stone (Community Water System) - Intake	RL0_6531_0000	tidal	0.00058904109589041096
457105	457588	wsp_plan_system-cws	Montross (Community Water System) - Intake	RL1_6180_0001	non-tidal	0.00096465753424657534
457106	457589	wsp_plan_system-cws	Kilmarnock (Community Water System) - Intake	RL0_6530_0000	tidal	0.00244246575342465753
457107	457590	wsp_plan_system-cws	Scottsville (Community Water System) - Intake	JL6_6890_6990	non-tidal	0.04131506849315068493
457108	457591	wsp_plan_system-cws	Remington (Community Water System) - Intake	RU4_5640_6030	non-tidal	0.00000000000000000000
457109	457592	wsp_plan_system-cws	Glen Lyn (Community Water System) - Intake	NR6_8051_8000	non-tidal	0.00000000000000000000
457110	457593	wsp_plan_system-cws	Glasgow (Community Water System) - Intake	JU4_7380_7160	non-tidal	0.00000000000000000000
457111	457594	wsp_plan_system-ssuag	Bowling Green (Agriculture) - Intake	YM1_6370_6620	non-tidal	0.00000000000000000000
457112	457595	wsp_plan_system-ssuag	Patrick (Agriculture) - Intake	OD1_8910_8930	non-tidal	0.636089198625472606719332
457113	457596	wsp_plan_system-ssuag	Amelia (Agriculture) - Intake	JA4_7470_7480	non-tidal	0.000000000000000000000
457114	457597	wsp_plan_system-ssuag	Page (Agriculture) - Intake	PS5_5240_5200	non-tidal	0.012630380435437799495593
457115	457598	wsp_plan_system-ssuag	Arlington (Agriculture) - Intake	PL7_4962_0000	tidal	0.000000000000000000000
457116	457599	wsp_plan_system-ssuag	Warrenton (Agriculture) - Intake	PL1_5370_5470	non-tidal	0.00000000000000000000
457117	457600	wsp_plan_system-ssuag	Fauquier (Agriculture) - Intake	PL1_5370_5470	non-tidal	0.000000000000000000000000
457118	457601	wsp_plan_system-ssuag	Galax (Agriculture) - Intake	NR5_8870_8760	non-tidal	0.00000000000000000000
457119	457602	wsp_plan_system-ssuag	Henry (Agriculture) - Intake	OD3_8630_8720	non-tidal	1.232656236722390397903707
457120	457603	wsp_plan_system-ssuag	Bath (Agriculture) - Intake	JU3_6650_7300	non-tidal	0.000000000000000000000
457121	457604	wsp_plan_system-ssuag	Culpeper (Agriculture) - Intake	RU4_5640_6030	non-tidal	0.000000000000000000000
457122	457605	wsp_plan_system-ssuag	Martinsville (Agriculture) - Intake	OD3_8720_8900	non-tidal	0.00000000000000000000
457123	457606	wsp_plan_system-ssuag	Pulaski (Agriculture) - Intake	NR6_8500_7820	non-tidal	1.080742822316372552122521
457124	457607	wsp_plan_system-ssuag	Franklin County (Agriculture) - Intake	OR2_8460_8271	non-tidal	1.865874036327615709840127
457125	457608	wsp_plan_system-ssuag	James City (Agriculture) - Intake	JB0_7072_0000	tidal	0.000000000000000000000
457126	457609	wsp_plan_system-ssuag	Manassas (Agriculture) - Intake	PL2_5140_5360	non-tidal	0.000000000000000000000
457127	457610	wsp_plan_system-ssuag	Botetourt (Agriculture) - Intake	JU1_7560_7500	non-tidal	0.414258689065989735965089
457128	457611	wsp_plan_system-ssuag	Clarke (Agriculture) - Intake	PS5_4380_4370	non-tidal	0.005936418677184306291096
457129	457612	wsp_plan_system-ssuag	Greene (Agriculture) - Intake	JL2_6240_6520	non-tidal	0.000000000000000000000
457130	457613	wsp_plan_system-ssuag	Orange (Agriculture) - Intake	YP2_6390_6330	non-tidal	0.133529890482343254049245
457131	457614	wsp_plan_system-ssuag	Stuart (Agriculture) - Intake	OD1_8910_8930	non-tidal	0.00000000000000000000
457132	457615	wsp_plan_system-ssuag	Russell (Agriculture) - Intake	TU4_8680_8810	non-tidal	0.000000000000000000000
457133	457616	wsp_plan_system-ssuag	Haymarket (Agriculture) - Intake	PL2_4970_5250	non-tidal	0.00000000000000000000
457134	457617	wsp_plan_system-ssuag	Wise (Agriculture) - Intake	TU2_8860_9000	non-tidal	0.000000000000000000000
457135	457618	wsp_plan_system-ssuag	Wythe (Agriculture) - Intake	NR2_8600_8700	non-tidal	1.930995519359105639460822
457136	457619	wsp_plan_system-ssuag	Wytheville (Agriculture) - Intake	NR2_8600_8700	non-tidal	0.00000000000000000000
457137	457620	wsp_plan_system-ssuag	Clifton (Agriculture) - Intake	PL2_4970_5250	non-tidal	0.00000000000000000000
457138	457621	wsp_plan_system-ssuag	Herndon (Agriculture) - Intake	PM7_4620_4580	non-tidal	0.00000000000000000000
457139	457622	wsp_plan_system-ssuag	Stafford (Agriculture) - Intake	PL0_5900_0000	tidal	0.455902851390136933741440
457140	457623	wsp_plan_system-ssuag	Bedford County (Agriculture) - Intake	OR2_7610_7780	non-tidal	1.310479121760592931992761
457141	457624	wsp_plan_system-ssuag	Floyd (Agriculture) - Intake	NR3_8420_8430	non-tidal	1.336310657511537043933644
457142	457625	wsp_plan_system-ssuag	Carroll (Agriculture) - Intake	NR3_8740_8500	non-tidal	0.447430517331402846158904
457143	457626	wsp_plan_system-ssuag	Madison (Agriculture) - Intake	RU2_5940_6200	non-tidal	0.492341285502503661947770
457144	457627	wsp_plan_system-ssuag	Smyth (Agriculture) - Intake	TU2_8790_9070	non-tidal	0.947322991399624095274438
457145	457628	wsp_plan_system-ssuag	Washington (Agriculture) - Intake	TU4_9090_0000	non-tidal	1.926245770215561932084110
457146	457629	wsp_plan_system-ssuag	Charlotte (Agriculture) - Intake	OR5_7910_8410	non-tidal	0.970947792251232990190518
457147	457630	wsp_plan_system-ssuag	Charlotte Court House (Agriculture) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
457148	457631	wsp_plan_system-ssuag	Drakes Branch (Agriculture) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
457149	457632	wsp_plan_system-ssuag	Keysville (Agriculture) - Intake	OR5_7910_8410	non-tidal	0.00000000000000000000
457150	457633	wsp_plan_system-ssuag	Grayson (Agriculture) - Intake	NR5_9080_9050	non-tidal	0.151573365652455600864164
457151	457634	wsp_plan_system-ssuag	Troutdale (Agriculture) - Intake	NR1_9030_9080	non-tidal	0.00000000000000000000
457152	457635	wsp_plan_system-ssuag	Scott (Agriculture) - Intake	TU2_8970_9280	non-tidal	0.000000000000000000000
457153	457636	wsp_plan_system-ssuag	Lee (Agriculture) - Intake	TU4_9260_0000	non-tidal	0.000000000000000000000
457154	457637	wsp_plan_system-ssuag	Greensville (Agriculture) - Intake	MN4_8400_8380	non-tidal	0.000000000000000000000
457155	457638	wsp_plan_system-ssuag	Sussex (Agriculture) - Intake	MN4_7710_8161	non-tidal	0.000000000000000000000
457156	457639	wsp_plan_system-ssuag	Lunenburg (Agriculture) - Intake	MN2_8100_8190	non-tidal	0.00000000000000000000
457157	457640	wsp_plan_system-ssuag	Frederick (Agriculture) - Intake	PU2_3770_3600	non-tidal	0.036126621720919833896427
457158	457641	wsp_plan_system-ssuag	Bristol (Agriculture) - Intake	TU0_9160_0000	non-tidal	0.000000000000000000000
457159	457642	wsp_plan_system-ssuag	Pittsylvania (Agriculture) - Intake	OD3_8340_8520	non-tidal	8.447042045562031958753083
457160	457643	wsp_plan_system-ssuag	New Kent (Agriculture) - Intake	JB0_7052_0001	non-tidal	0.000000000000000000000
457161	457644	wsp_plan_system-ssuag	Newport News (Agriculture) - Intake	JB0_7390_0000	tidal	0.000000000000000000000
457162	457645	wsp_plan_system-ssuag	York (Agriculture) - Intake	YL0_6931_0000	tidal	0.000000000000000000000
457163	457646	wsp_plan_system-ssuag	Halifax (Agriculture) - Intake	OD3_8340_8520	non-tidal	0.003827054236121472009800
457164	457647	wsp_plan_system-ssuag	Appomattox (Agriculture) - Intake	JA2_7550_7280	non-tidal	0.169397260273972602739726
457165	457648	wsp_plan_system-ssuag	Pamplin City (Agriculture) - Intake	JA2_7550_7280	non-tidal	0.00000000000000000000
457166	457649	wsp_plan_system-ssuag	Fairfax County (Agriculture) - Intake	PL1_5130_0001	non-tidal	0.065774837874902485727502
457167	457650	wsp_plan_system-ssuag	Northumberland (Agriculture) - Intake	RL0_6450_0000	tidal	0.000000000000000000000
457168	457651	wsp_plan_system-ssuag	Brookneal (Agriculture) - Intake	OR5_7890_7970	non-tidal	0.00000000000000000000
457169	457652	wsp_plan_system-ssuag	Amherst (Agriculture) - Intake	JL2_7240_7350	non-tidal	0.00000000000000000000
457170	457653	wsp_plan_system-ssuag	Appomattox (Agriculture) - Intake	JA2_7550_7280	non-tidal	0.00000000000000000000
457171	457654	wsp_plan_system-ssuag	Campbell (Agriculture) - Intake	OR5_7890_7970	non-tidal	0.315327855403992109676608
457172	457655	agriculture	Halifax (Agriculture) - Intake	OD3_8520_8621	non-tidal	0.00000000000000000000
457173	457656	wsp_plan_system-ssuag	Lancaster (Agriculture) - Intake	RL0_6530_0000	tidal	0.000000000000000000000
457174	457657	wsp_plan_system-ssuag	Augusta (Agriculture) - Intake	PS3_6460_6230	non-tidal	0.000000000000000000000
457175	457658	wsp_plan_system-ssuag	Southampton (Agriculture) - Intake	MN5_8160_0000	tidal	0.012949811119090303694800
457176	457659	wsp_plan_system-ssuag	Franklin City (Agriculture) - Intake	MN4_8110_0000	tidal	0.00000000000000000000
457177	457660	wsp_plan_system-ssuag	Harrisonburg (Agriculture) - Intake	PS0_6150_6160	non-tidal	0.00000000000000000000
457178	457661	wsp_plan_system-ssuag	Rockingham (Agriculture) - Intake	PS2_5560_5100_linville_creek	non-tidal	0.000000000000000000000
457179	457662	wsp_plan_system-ssuag	Accomack (Agriculture) - Intake	ES0_0000_0000	tidal	0.000000000000000000000
457180	457663	wsp_plan_system-ssuag	Tangier (Agriculture) - Intake	EL0_5896_0000	tidal	0.00000000000000000000
457181	457664	wsp_plan_system-ssuag	Amherst (Agriculture) - Intake	JL2_7240_7350	non-tidal	0.138329996890566796257986
457182	457665	wsp_plan_system-ssuag	Nelson (Agriculture) - Intake	JL3_7090_7150	non-tidal	0.206886903434608206648335
457183	457666	wsp_plan_system-ssuag	Surry (Agriculture) - Intake	MN3_7540_7680	non-tidal	0.005876946132977625317800
457184	457667	wsp_plan_system-ssuag	Dinwiddie (Agriculture) - Intake	MN2_7720_7830	non-tidal	0.000000000000000000000
457185	457668	wsp_plan_system-ssuag	Virginia Beach (Agriculture) - Intake	MN2_7850_0000	tidal	0.018894602288439315521261
457186	457669	wsp_plan_system-ssuag	Nottoway (Agriculture) - Intake	JA1_7600_7570	non-tidal	0.322249840172303566534382
457187	457670	wsp_plan_system-ssuag	Blackstone (Agriculture) - Intake	JA1_7600_7570	non-tidal	0.00000000000000000000
457188	457671	wsp_plan_system-ssuag	Burkeville (Agriculture) - Intake	MN3_7770_7930	non-tidal	0.00000000000000000000
457189	457672	wsp_plan_system-ssuag	Hillsboro (Agriculture) - Intake	PM1_4430_4200	non-tidal	0.00000000000000000000
457190	457673	wsp_plan_system-ssuag	Loudoun (Agriculture) - Intake	PM3_4660_4620	non-tidal	4.775108136103842280007690
457191	457674	wsp_plan_system-ssuag	Montgomery (Agriculture) - Intake	OR2_8020_8130	non-tidal	1.458051007462903568299822
457192	457675	wsp_plan_system-ssuag	Blacksburg (Agriculture) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
457193	457676	wsp_plan_system-ssuag	Brunswick (Agriculture) - Intake	MN4_8260_8400	non-tidal	0.000000000000000000000
457194	457677	wsp_plan_system-ssuag	Suffolk (Agriculture) - Intake	JB1_8090_0001	non-tidal	0.107985860484109467034560
457195	457678	wsp_plan_system-ssuag	Mecklenburg (Agriculture) - Intake	OR2_8450_8490	non-tidal	0.000000000000000000000
457196	457679	wsp_plan_system-ssuag	South Hill (Agriculture) - Intake	OR7_8490_0000	non-tidal	0.00000000000000000000
457197	457680	wsp_plan_system-ssuag	Prince William (Agriculture) - Intake	PL2_5140_5360	non-tidal	1.044103668355539163893045
457198	457681	wsp_plan_system-ssuag	Mathews (Agriculture) - Intake	YL0_6872_0000	tidal	0.00000000000000000000
457199	457682	wsp_plan_system-ssuag	Chesapeake (Agriculture) - Intake	MN3_8150_0000	tidal	0.055430958109075070710800
457200	457683	wsp_plan_system-ssuag	Portsmouth (Agriculture) - Intake	JB0_7580_0000	tidal	0.000000000000000000000
457201	457684	wsp_plan_system-ssuag	Radford (Agriculture) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
457202	457685	wsp_plan_system-ssuag	Bland (Agriculture) - Intake	NR3_8290_8170	non-tidal	0.242903937564937692054575
457203	457686	wsp_plan_system-ssuag	Tazewell (Agriculture) - Intake	TU3_8480_8680	non-tidal	0.000000000000000000000
457204	457687	wsp_plan_system-ssuag	Dickenson (Agriculture) - Intake	BS3_8580_8440	non-tidal	0.000000000000000000000
457205	457688	wsp_plan_system-ssuag	Louisa (Agriculture) - Intake	YP3_6470_6690	non-tidal	0.208451984791816911233478
457206	457689	wsp_plan_system-ssuag	Goochland (Agriculture) - Intake	JL7_6800_7070	non-tidal	0.210394467734769692660336
457207	457690	wsp_plan_system-ssuag	Warren (Agriculture) - Intake	PS5_5240_5200	non-tidal	0.005602172420083383433604
457208	457691	wsp_plan_system-ssuag	Shenandoah (Agriculture) - Intake	PS3_5100_5080	non-tidal	0.015347459056706898844149
457209	457692	wsp_plan_system-ssuag	Isle of Wight (Agriculture) - Intake	JB2_7800_0001	non-tidal	0.037757180405215857452400
457210	457693	wsp_plan_system-ssuag	Smithfield (Agriculture) - Intake	JB0_7390_0000	tidal	0.00000000000000000000
457211	457694	wsp_plan_system-ssuag	Windsor (Agriculture) - Intake	JB2_7800_0001	non-tidal	0.00000000000000000000
457212	457695	wsp_plan_system-ssuag	King and Queen (Agriculture) - Intake	YM0_6623_0000	tidal	0.000000000000000000000
457213	457696	wsp_plan_system-ssuag	Powhatan (Agriculture) - Intake	JL7_6800_7070	non-tidal	0.000000000000000000000000
457214	457697	wsp_plan_system-ssuag	Cumberland (Agriculture) - Intake	JL3_7020_7100	non-tidal	0.183379819861716928132800
457215	457698	wsp_plan_system-ssuag	Gloucester (Agriculture) - Intake	YL0_7010_0000	tidal	0.000000000000000000000
457216	457699	wsp_plan_system-ssuag	Middlesex (Agriculture) - Intake	RL0_6500_0000	tidal	0.000000000000000000000
457217	457700	wsp_plan_system-ssuag	Northampton (Agriculture) - Intake	ES0_0000_0000	tidal	0.000000000000000000000
457218	457701	wsp_plan_system-ssuag	Fredericksburg (Agriculture) - Intake	RL5_6070_0000	tidal	0.00000000000000000000
457219	457702	wsp_plan_system-ssuag	King George (Agriculture) - Intake	PL0_5920_0000	tidal	0.155956355184116453406041
457220	457703	wsp_plan_system-ssuag	Charles City (Agriculture) - Intake	JB0_7074_0000	tidal	0.027815316290305206534058
457221	457704	wsp_plan_system-ssuag	King William (Agriculture) - Intake	YP5_6780_0000	tidal	0.000000000000000000000
457222	457705	wsp_plan_system-ssuag	Spotsylvania (Agriculture) - Intake	YM2_6120_6430	non-tidal	0.019484891017957469156400
457223	457706	wsp_plan_system-ssuag	Henrico (Agriculture) - Intake	JB0_7071_0000	tidal	0.011492509860974166079923
457224	457707	wsp_plan_system-ssuag	Westmoreland (Agriculture) - Intake	RL1_6180_0001	non-tidal	0.000000000000000000000
457225	457708	wsp_plan_system-ssuag	Richmond County (Agriculture) - Intake	RL0_6501_0000	tidal	0.00000000000000000000
457226	457709	wsp_plan_system-ssuag	Essex (Agriculture) - Intake	RL5_6321_0000	tidal	0.000000000000000000000
457227	457710	wsp_plan_system-ssuag	Roanoke County (Agriculture) - Intake	OR2_7900_7740	non-tidal	0.141078986850999066007774
457228	457711	wsp_plan_system-ssuag	Roanoke City (Agriculture) - Intake	OR3_7740_8271	non-tidal	0.000000000000000000000
457229	457712	wsp_plan_system-ssuag	Buchanan (Agriculture) - Intake	BS3_8350_8330	non-tidal	0.000000000000000000000
457230	457713	wsp_plan_system-ssuag	Buena Vista (Agriculture) - Intake	JU4_7260_7380	non-tidal	0.000000000000000000000
457231	457714	wsp_plan_system-ssuag	Rockbridge (Agriculture) - Intake	JU3_6790_7260	non-tidal	0.000000000000000000000
457232	457715	wsp_plan_system-ssuag	Giles (Agriculture) - Intake	NR6_8170_7960	non-tidal	0.576294467841913863910942
457233	457716	wsp_plan_system-ssuag	Narrows (Agriculture) - Intake	NR6_8051_8000	non-tidal	0.00000000000000000000
457234	457717	wsp_plan_system-ssuag	Pearisburg (Agriculture) - Intake	NR6_8050_8051	non-tidal	0.00000000000000000000
457235	457718	wsp_plan_system-ssuag	Pembroke (Agriculture) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
457236	457719	wsp_plan_system-ssuag	Rich Creek (Agriculture) - Intake	NR1_8030_8051	non-tidal	0.00000000000000000000
457237	457720	wsp_plan_system-ssuag	Alleghany (Agriculture) - Intake	JU4_7330_7000	non-tidal	0.000000000000000000000
457238	457721	wsp_plan_system-ssuag	Buckingham (Agriculture) - Intake	JL2_7110_7120	non-tidal	0.000000000000000000000000
457239	457722	wsp_plan_system-ssuag	Rappahannock (Agriculture) - Intake	RU2_5500_5610	non-tidal	0.00000000000000000000
457240	457723	wsp_plan_system-ssuag	Caroline (Agriculture) - Intake	YM3_6430_6620	non-tidal	0.000000000000000000000
457241	457724	wsp_plan_system-ssuag	Prince Edward (Agriculture) - Intake	JA1_7640_7280	non-tidal	0.000000000000000000000
457242	457725	wsp_plan_system-ssuag	Fluvanna (Agriculture) - Intake	JL4_6710_6740	non-tidal	0.866882285553175984307474
457243	457726	wsp_plan_system-ssuag	Albemarle (Agriculture) - Intake	JL4_6520_6710	non-tidal	0.000000000000000000000
457244	457727	wsp_plan_system-ssuag	Hanover (Agriculture) - Intake	JB3_6820_7053	non-tidal	0.000000000000000000000
457245	457728	wsp_plan_system-ssuag	Craig (Agriculture) - Intake	JU1_7630_7490	non-tidal	0.000000000000000000000
457246	457729	wsp_plan_system-ssuag	Clifton Forge (Agriculture) - Intake	JU4_7000_7300	non-tidal	0.00000000000000000000
457247	457730	wsp_plan_system-ssuag	Christiansburg (Agriculture) - Intake	NR6_7820_7960	non-tidal	0.00000000000000000000
457248	457731	wsp_plan_system-ssuag	Leesburg (Agriculture) - Intake	PM3_4660_4620	non-tidal	0.00000000000000000000
457249	457732	wsp_plan_system-ssuag	Salem (Agriculture) - Intake	OR2_7900_7740	non-tidal	0.000000000000000000000
457250	457733	wsp_plan_system-ssuag	Toms Brook (Agriculture) - Intake	PS3_5100_5080	non-tidal	0.00000000000000000000
457251	457734	wsp_plan_system-ssuag	Danville (Agriculture) - Intake	OD5_8770_8780	non-tidal	0.00000000000000000000
457252	457735	wsp_plan_system-ssuag	Columbia (Agriculture) - Intake	JL6_6740_7100	non-tidal	0.00000000000000000000
457253	457736	agriculture	Culpeper (Agriculture) - Intake	RU4_5640_6030	non-tidal	0.00000000000000000000
457254	457737	wsp_plan_system-ssuag	Monterey (Agriculture) - Intake	PU0_6080_5620	non-tidal	0.00000000000000000000
457255	457738	agriculture	Louisa (Agriculture) - Intake	YP3_6470_6690	non-tidal	0.00000000000000000000
457256	457739	wsp_plan_system-ssuag	Mineral (Agriculture) - Intake	YP2_6390_6330	non-tidal	0.00000000000000000000
457257	457740	wsp_plan_system-ssuag	Craigsville (Agriculture) - Intake	JU3_6640_6790	non-tidal	0.00000000000000000000
