"MP_hydroid","Hydrocode","Source_Type","MP.Name","Facility_hydroid","Facility","Use_Type","Latitude","Longitude","FIPS","Locality_NA","OWS.Planner","X2017","X2018","X2019","X2020","X2021","fiveyr_avg_mgy","Locality","GW_type","SW_Type"
63787,"vwuds_A5372","Surface Water","FARM POND ?",72397,"L M Harrison Jr","Irrigation",0.1,0,51053,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Dinwiddie County",NA,1
63788,"vwuds_381435077164001","Surface Water","RAPPAHANNOCK RIVER #1 SAND PLT",73539,"King George Plant - Aggregate Industries","Mining",38.24306,-77.27778,51099,NA,"hsomers",NA,NA,NA,NA,NA,NA,"King George County",NA,1
63789,"vwuds_381417077161201","Surface Water","LAKE HOLIDAY",90584,"Four Winds Clubhouse And Campground","Commercial",38.23742,-77.26892,51033,NA,"hsomers",NA,0,0,NA,NA,0,"Caroline County",NA,1
63790,"vwuds_381402077193501","Groundwater","WELL #1    PLASTICULTURE",90588,"Sneads Asparagus Farm","Irrigation",38.23094,-77.32333,51033,NA,"hsomers",0,NA,NA,NA,NA,0,"Caroline County",1,NA
63792,"vwuds_373615077430008","Groundwater","WELL #8",73824,"Manakin Farms Service Area","Municipal",0.1,0,51075,NA,"gmahadwar",NA,NA,NA,NA,0,0,"Goochland County",1,NA
63793,"vwuds_374814077330001","Surface Water","RT 54 POND PIVOT SITE 2",72476,"Brookmeade Sod Farm, Inc.","Irrigation",37.80389,-77.55,51085,NA,"hsomers",15.96,10.63,13.9,12.825,11.07,12.88,"Hanover County",NA,1
63794,"vwuds_381548078332401","Groundwater","WELL #5",74156,"Blue Ridge School","Commercial",38.26333,-78.55667,51079,NA,"gmahadwar",0.72155,0.69157,0.86101,0.6379,0.66149,0.71,"Greene County",1,NA
63796,"vwuds_375404077035101","Groundwater","SPRING",72265,"Henry C Longest","Irrigation",37.90111,-77.06417,51097,NA,"hsomers",NA,NA,NA,NA,NA,NA,"King and Queen County",1,NA
63797,"vwuds_364047076444201","Surface Water","DUG POND 2",73227,"Dutch Road Farms","Irrigation",36.67972,-76.745,51800,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Suffolk",NA,1
63798,"vwuds_A5305","Surface Water","FARM POND",72027,"Walter J Barlow","Irrigation",0.1,0,51093,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Isle of Wight County",NA,1
63799,"vwuds_B5319","Surface Water","DUG POND",72401,"Rw Askew Nursery","Irrigation",0.1,0,51800,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Suffolk",NA,1
63800,"vwuds_365105079275001","Surface Water","POND 1 UNDER POWERLINE 1.5 TOB",73239,"J H Williams","Irrigation",36.85139,-79.46389,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63801,"vwuds_A5473","Surface Water","BLACKWATER RIVER",73001,"Blackwater Bend Dairy Inc","Irrigation",0.1,0,51067,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Franklin County",NA,1
63802,"vwuds_A5323","Surface Water","POND B   5800 KNOTTS NECK ROAD",67291,"Lancaster Farms Incorporated","Agriculture",0.1,0,51800,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Suffolk",NA,1
63804,"vwuds_381918077292601","Surface Water","RAPPAHANNOCK RIVER",72834,"Fredericksburg Wtp","Municipal",38.32167,-77.49056,51630,NA,"hsomers",NA,NA,NA,NA,NA,NA,"City of Fredericksburg",NA,1
63805,"vwuds_B5664","Surface Water","FARM POND",72940,"William Bain Farms @Julia Jones Farm","Irrigation",0.1,0,51053,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Dinwiddie County",NA,1
63806,"vwuds_A5682","Groundwater","WELL 2",71826,"Jenkins Florist Inc","Irrigation",0.1,0,51033,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Caroline County",1,NA
63807,"vwuds_A5512","Surface Water","NORTH BUFFALO CREEK",71593,"Ingleside Dairy Farm, Inc.","Agriculture",37.71892,-79.60846,51163,NA,"gmahadwar",NA,0.199,NA,NA,NA,0.2,"Rockbridge County",NA,1
63808,"vwuds_390806077535701","Surface Water","SHEPARDS RUN (WHEAT SP BR)",71835,"Moore And Dorsey Inc","Irrigation",39.135,-77.89917,51043,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Clarke County",NA,1
63809,"vwuds_383335077450902","Groundwater","WELL #1  NEAR RT 17",72488,"Marsh Run Mobile Home Park","Municipal",38.55972,-77.7525,51061,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Fauquier County",1,NA
63811,"vwuds_B5779","Surface Water","FARM POND 2 (Home Farm)",73692,"Gold Leaf Farms Inc","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63812,"vwuds_B5580","Surface Water","FARM POND # 2",72789,"Mike Ashworth","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,0,0,0,NA,0,"Pittsylvania County",NA,1
63813,"vwuds_364321079293302","Surface Water","ADKERSON COLEMAN POND",73713,"Farm Ponds","Irrigation",36.7225,-79.4925,51143,NA,"trevor.lawson@d...",NA,0,0,0,0,0,"Pittsylvania County",NA,1
63815,"vwuds_374813077263201","Surface Water","S ANNA PUMP SITE 8 RT738 F3",72476,"Brookmeade Sod Farm, Inc.","Irrigation",37.80361,-77.44222,51085,NA,"hsomers",29.54,14.37,34.98,16.75,37.64,26.66,"Hanover County",NA,1
63816,"vwuds_A5505","Surface Water","SOUTH RIVER",73734,"Daniel Smith Farm","Irrigation",38.2094,-78.8403,51015,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Augusta County",NA,1
63817,"vwuds_382439079344801","Groundwater","LEUSTIG'S WELL",72640,"Monterey Service Area","Municipal",38.41083,-79.58,51091,NA,"gmahadwar",12.963,3.268,5.466,6.2,4.686,6.52,"Highland County",1,NA
63818,"vwuds_371506076010701","Surface Water","Lake 15",72555,"Bay Creek Resort & Club","Commercial",37.25172,-76.01871,51131,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Northampton County",NA,1
63819,"vwuds_370850077312802","Surface Water","FARM POND 2 (Rt 1)",72030,"Turner Family Farms Llc","Irrigation",37.14722,-77.52444,51053,NA,"rgreen",1.5,NA,NA,NA,NA,1.5,"Dinwiddie County",NA,1
63820,"vwuds_A5415","Surface Water","FARM POND @ Margaret Bain property, 23310 Jones Rd, Stony Creek VA",72856,"William Bain Farms @ Margaret Bain Property","Irrigation",36.95143,-77.55567,51053,NA,"rgreen",NA,0,NA,NA,0,0,"Dinwiddie County",NA,1
63822,"vwuds_A5443","Surface Water","FARM POND?????",74298,"Turkey Creek Farm","Irrigation",0.1,0,51037,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Charlotte County",NA,1
63823,"vwuds_A5528","Surface Water","FARM POND",74042,"Clarence D. Bryant Iii","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63824,"vwuds_C5567","Surface Water","FARM POND 3",74233,"Terry A. Moore","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63825,"vwuds_A5773","Surface Water","FARM POND",72753,"W P Johnson","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63826,"vwuds_A5567","Surface Water","FARM POND",74233,"Terry A. Moore","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63827,"vwuds_B5323","Surface Water","EBERWINE POND  KNOTTS NECK",67291,"Lancaster Farms Incorporated","Agriculture",0.1,0,51800,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Suffolk",NA,1
63828,"vwuds_A5319","Surface Water","FARM POND",72401,"Rw Askew Nursery","Irrigation",0.1,0,51800,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Suffolk",NA,1
63829,"vwuds_371624077585001","Surface Water","WEST CREEK POND",71930,"Hoot Owl Hollow Farms","Irrigation",37.27333,-77.98056,51007,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Amelia County",NA,1
63830,"vwuds_H","Surface Water","WATERS FARM POND",67325,"Greenbrier Farms Nursery","Agriculture",36.63722,-76.22278,51550,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Chesapeake",NA,1
63832,"vwuds_374319077013102","Surface Water","MATTAPONI RIVER BY MILL DAM B",72477,"Enfield Sod - Enfield Farm","Irrigation",37.72194,-77.02528,51101,NA,"hsomers",NA,NA,NA,NA,NA,NA,"King William County",NA,1
63833,"vwuds_365546076375301","Surface Water","SMALL FARM POND",72026,"Fl Edwards Jr/Rebecca Edwards","Irrigation",36.92944,-76.63139,51093,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Isle of Wight County",NA,1
63834,"vwuds_A5877","Surface Water","RAPPAHANNOCK RIVER - WH 8,9",73468,"Woodlawn \ Walsingham Farms","Irrigation",0.1,0,51099,NA,"hsomers",NA,NA,NA,NA,NA,NA,"King George County",NA,1
63837,"vwuds_383716078281901","Surface Water","HAWKSBILL CREEK",72718,"Danny's Market","Irrigation",38.62111,-78.47194,51139,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Page County",NA,1
63838,"vwuds_B5011","Surface Water","MOUNT LANDING",74086,"S E Thomas And Sons","Irrigation",0.1,0,51057,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Essex County",NA,1
63839,"vwuds_A5763","Surface Water","FARM POND",73639,"William B Powell","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63840,"vwuds_A5741","Surface Water","FARM POND",73635,"T A Midkiff","Irrigation",0.1,0,51083,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Halifax County",NA,1
63841,"vwuds_E5001","Surface Water","HILLTOP POND",71937,"Ticonderoga Farms","Irrigation",38.89393,-77.52922,51059,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Fairfax County",NA,1
63842,"vwuds_A5454","Surface Water","???? CREEK",73611,"Clay H Keatts","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63843,"vwuds_A5306","Surface Water","MUSSY CROSS",71958,"Dennis Spady","Irrigation",0.1,0,51093,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Isle of Wight County",NA,1
63844,"vwuds_B5678","Surface Water","FARM POND 3    FARM #1357",72119,"James N Adams","Irrigation",0.1,0,51111,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Lunenburg County",NA,1
63845,"vwuds_B5283","Surface Water","DUG POND",67179,"Kluis Nurseries","Agriculture",37.69472,-75.7625,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",NA,1
63846,"vwuds_K5018","Surface Water","DODDS POND",72612,"Ingleside Plantation And Liberty Farm","Irrigation",38.13925,-77.02079,51193,NA,"hsomers",0,0,0,NA,NA,0,"Westmoreland County",NA,1
63847,"vwuds_A5432","Surface Water","Nottoway River",72078,"Nottoway Farms","Irrigation",0.1,0,51183,NA,"rgreen",2.524,10.64,NA,NA,NA,6.58,"Sussex County",NA,1
63848,"vwuds_A5730","Surface Water","HAWKSBILL CREEK",72901,"Glendon Vaughn","Irrigation",0.1,0,51139,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Page County",NA,1
63849,"vwuds_363814076132201","Surface Water","MAIN FARM CANAL",67325,"Greenbrier Farms Nursery","Agriculture",36.63722,-76.22278,51550,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Chesapeake",NA,1
63851,"vwuds_A5142","Surface Water","DUG POND",71910,"Ware Neck Produce","Irrigation",0.1,0,51073,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Gloucester County",NA,1
63852,"vwuds_A5655","Surface Water","STONY CREEK",72114,"Neil Wells","Irrigation",0.1,0,51053,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Dinwiddie County",NA,1
63853,"vwuds_mp7979","Groundwater","Well A - household",73380,"Household, Barn And Lawn","Irrigation",99,-99,51179,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Stafford County",1,NA
63854,"vwuds_A5661","Surface Water","FARM POND 2",74422,"Maxwell W. Watkins","Irrigation",0.1,0,51053,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Dinwiddie County",NA,1
63855,"vwuds_A5704","Surface Water","FARM POND  (LARGE)",72233,"Watkins Nurseries Inc","Irrigation",0.1,0,51041,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Chesterfield County",NA,1
63856,"vwuds_B5287","Surface Water","FARM POND #2",67392,"Duer Home Farm","Irrigation",0.1,0,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",NA,1
63857,"vwuds_A5586","Surface Water","FARM POND?????",71899,"Elliott Farms","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63858,"vwuds_A5381","Surface Water","FARM POND",73005,"Bonnie Thompson Farm","Irrigation",0.1,0,51053,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Dinwiddie County",NA,1
63859,"vwuds_B5322","Surface Water","DUG POND",73227,"Dutch Road Farms","Irrigation",0.1,0,51800,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Suffolk",NA,1
63860,"vwuds_371133080052701","Groundwater","FOREST EDGE WELL #6",74169,"Forest Edge","Municipal",37.1925,-80.09083,51161,NA,"trevor.lawson@d...",NA,NA,NA,0,0,0,"Roanoke County",1,NA
63861,"vwuds_C5704","Surface Water","FARM POND (SMALL)",72233,"Watkins Nurseries Inc","Irrigation",0.1,0,51041,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Chesterfield County",NA,1
63863,"vwuds_D5678","Surface Water","CREEK          FARM #1335",72119,"James N Adams","Irrigation",0.1,0,51111,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Lunenburg County",NA,1
63864,"vwuds_C5779","Surface Water","FARM POND 3 (House Driveway Pond)",73692,"Gold Leaf Farms Inc","Irrigation",36.72169,-79.29862,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63865,"vwuds_391150077405501","Surface Water","DUG POND",72313,"Moutoux Orchard","Irrigation",39.19722,-77.68194,51107,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Loudoun County",NA,1
63866,"vwuds_A5785","Surface Water","GLADE CREEK",72039,"Freddie M Cox","Irrigation",0.1,0,51161,NA,"trevor.lawson@d...",0.75,0,0,0,0,0.15,"Roanoke County",NA,1
63867,"vwuds_375235077303201","Surface Water","QUARRY DEWATERING",72803,"Doswell Quarry","Mining",37.88083,-77.50944,51085,NA,"hsomers",330.86,497.9,192.48,498.72,411.59,386.31,"Hanover County",NA,1
63868,"vwuds_364303079225901","Surface Water","FARM POND",71940,"Yates Farm, Inc.","Irrigation",36.7175,-79.38306,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63869,"vwuds_374330078174701","Groundwater","BREMO WELL",72625,"Fork Union Service Area","Municipal",37.725,-78.29639,51065,NA,"gmahadwar",3.097,1.822,3.761,2.922,3.109,2.94,"Fluvanna County",1,NA
63870,"vwuds_E5725","Surface Water","DEEP BRANCH",73901,"Bass Farms","Irrigation",0.1,0,51031,NA,"trevor.lawson@d...",8.1,2.2,12.25,3.649,13.6,7.96,"Campbell County",NA,1
63871,"vwuds_M5202","Surface Water","YAROS FARMS - KELLAM FARM",72380,"Yaros Farms Inc","Irrigation",0.1,0,51131,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Northampton County",NA,1
63872,"vwuds_A5485","Surface Water","FARM POND???",71678,"Akers Farm","Irrigation",36.71634,-80.69357,51035,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Carroll County",NA,1
63873,"vwuds_382555079024101","Surface Water","BEAVER CREEK",74047,"Ottobine Dairy","Irrigation",38.43194,-79.04472,51165,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Rockingham County",NA,1
63874,"vwuds_363853075592501","Surface Water","POND",67402,"Winesett Nursery","Irrigation",36.64806,-75.99028,51810,NA,"rgreen",NA,2.2929,2.0414,NA,NA,2.17,"City of Virginia Beach",NA,1
63875,"vwuds_C5661","Surface Water","FARM POND 3",74422,"Maxwell W. Watkins","Irrigation",0.1,0,51053,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Dinwiddie County",NA,1
63876,"vwuds_A5129","Surface Water","PAMUNKEY RIVER",71906,"Old Town Farm","Irrigation",0.1,0,51101,NA,"hsomers",NA,NA,NA,NA,NA,NA,"King William County",NA,1
63877,"vwuds_364208079535705","Groundwater","5 WELLS",72763,"Villa Heights Service Area","Municipal",36.70222,-79.89917,51089,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Henry County",1,NA
63878,"vwuds_D5204","Surface Water","O'CONNER POND",71980,"Frank J Etz Iii","Irrigation",0.1,0,51131,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Northampton County",NA,1
63880,"vwuds_373855075480701","Surface Water","DUG POND 2  RECHARGE FOR DP 1",67046,"Bobtown Nursery","Agriculture",37.64861,-75.80194,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",NA,1
63881,"vwuds_A5394","Surface Water","JAMES RIVER",73165,"Flowerdew Hundred Farm","Irrigation",0.1,0,51149,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Prince George County",NA,1
63882,"vwuds_C5287","Surface Water","FARM POND #3",67392,"Duer Home Farm","Irrigation",0.1,0,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",NA,1
63884,"vwuds_371058075592501","Surface Water","FARM POND         DEVILS DITCH",73562,"Wayne T Heath Farms Inc","Irrigation",37.18278,-75.99028,51131,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Northampton County",NA,1
63885,"vwuds_J5725","Surface Water","BILLY MASON'S LAKE",73901,"Bass Farms","Irrigation",0.1,0.1,51031,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Campbell County",NA,1
63886,"vwuds_A5683","Surface Water","FARM POND",72073,"Ej Smith/Alice R Walker","Irrigation",0.1,0,51117,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Mecklenburg County",NA,1
63887,"vwuds_A5653","Surface Water","POND ?????",72085,"Jackie Chappell","Irrigation",0.1,0,51083,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Halifax County",NA,1
63888,"vwuds_E5323","Surface Water","PITCHKETTLE POND",67291,"Lancaster Farms Incorporated","Agriculture",0.1,0,51800,NA,"rgreen",NA,NA,NA,NA,NA,NA,"City of Suffolk",NA,1
63889,"vwuds_D5645","Surface Water","FARM POND  FARM # 467",74387,"Ronald W Crews","Irrigation",0.1,0,51083,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Halifax County",NA,1
63890,"vwuds_A5506","Surface Water","MUDDY CREEK",72243,"Dairy Farm","Irrigation",38.49176,-78.9531,51165,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Rockingham County",NA,1
63891,"vwuds_A5092","Surface Water","SOUTH FORK ROCKFISH RIVER",72781,"Glenthorne Berry Farm","Irrigation",0.1,0,51125,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Nelson County",NA,1
63892,"vwuds_B5343","Surface Water","STREAM",67239,"Dennis Nursery","Agriculture",0.1,0,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",NA,1
63893,"vwuds_C5498","Surface Water","LEWIS CREEK",73092,"Messer Landscape Inc","Irrigation",0.1,0,51015,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Augusta County",NA,1
63894,"vwuds_A5588","Surface Water","FARM POND      43.5 A FIELD",72756,"Emerson Brothers","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63895,"vwuds_373710077274101","Surface Water","NORTH RUN",74436,"Belmont Golf Course","Commercial",37.61944,-77.46139,51087,NA,"rgreen",0,0,0,0,NA,0,"Henrico County",NA,1
63896,"vwuds_D5675","Surface Water","FARM POND 2 #6798",73009,"Seven Springs Farms Inc","Irrigation",0.1,0,51111,NA,"rgreen",NA,0,0,NA,0,0,"Lunenburg County",NA,1
63897,"vwuds_374628077442401","Surface Water","SOUTH ANNA RIVER",74141,"Hanover Farms Inc","Irrigation",37.77444,-77.74,51085,NA,"hsomers",12.861,11.81,13.069,12.2558,11.5618,12.31,"Hanover County",NA,1
63898,"vwuds_A5832","Surface Water","LONG GLADE CREEK",73430,"Hillview Farm Inc","Irrigation",38.36249,-79.01084,51165,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Rockingham County",NA,1
63899,"vwuds_B5369","Surface Water","FARM POND located at Margie Hawkins property, 22503 Courthouse Rd",73158,"William Bain Farms @ Margie Hawkins","Irrigation",36.96249,-77.5841,51053,NA,"rgreen",NA,0,0,NA,0,0,"Dinwiddie County",NA,1
63900,"vwuds_mp7938","Groundwater","Well",74243,"Russell Farm","Irrigation",37.77024,-75.68582,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",1,NA
63901,"vwuds_mp7939","Surface Water","POND",72242,"John Ed Farm","Irrigation",37.57167,-75.81191,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",NA,1
63902,"vwuds_B5468","Surface Water","POND 2",71633,"Carl Bousman","Irrigation",0.1,0,51067,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Franklin County",NA,1
63903,"vwuds_374123075441501","Surface Water","FRONT POND (#1)",67328,"Weaver Farm","Agriculture",37.68972,-75.7375,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",NA,1
63905,"vwuds_mp7899","Groundwater","Unit 17",67303,"Haynesville Correctional Center","Municipal",99,-99,51159,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Richmond County",1,NA
63906,"vwuds_C5011","Surface Water","GLENWOOD FARM SOURCE",74086,"S E Thomas And Sons","Irrigation",0.1,0,51057,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Essex County",NA,1
63907,"vwuds_363410079371801","Surface Water","FARM POND",73899,"Thomas L Keatts","Irrigation",36.56944,-79.62167,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63908,"vwuds_374245076311301","Groundwater","WELL #2",67355,"Heritage Point Water Works","Municipal",37.7125,-76.52028,51103,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Lancaster County",1,NA
63910,"vwuds_E5588 #3210","Surface Water","STREAM NAME   ??? 25 A. FIELD",72756,"Emerson Brothers","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63915,"vwuds_374326075401901","Groundwater","ACCAWMACKE ELEM SCHOOL WELL",73343,"Accomack County School","Commercial",37.72389,-75.67194,51001,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Accomack County",1,NA
63916,"vwuds_C5716","Surface Water","GIBBS FARM POND",74016,"Mark Newman","Irrigation",0.1,0,51131,NA,"rgreen",0,0,NA,0,NA,0,"Northampton County",NA,1
63918,"vwuds_373925077262301","Surface Water","BUCK'S POND",72045,"The Crossings Golf Course","Commercial",37.65694,-77.43972,51087,NA,"rgreen",6.2,1.5,10.56,NA,NA,6.09,"Henrico County",NA,1
63919,"vwuds_H5202","Surface Water","YAROS FARMS - WAGNER  FARM",72380,"Yaros Farms Inc","Irrigation",0.1,0,51131,NA,"rgreen",2,2,4,4,4,3.2,"Northampton County",NA,1
63921,"vwuds_374343077083401","Groundwater","WELL #29",72133,"Marle Hill Service Area","Municipal",37.72861,-77.14278,51101,NA,"hsomers",2.09,2.09,2.55,2.24,1.89,2.17,"King William County",1,NA
63922,"vwuds_382200079011501","Surface Water","MOSSY CREEK",73727,"James L. Will And Sons","Irrigation",38.36667,-79.02083,51165,NA,"gmahadwar",NA,NA,NA,NA,NA,NA,"Rockingham County",NA,1
63923,"vwuds_371504076005301","Surface Water","Lake 14",72555,"Bay Creek Resort & Club","Commercial",37.2512,-76.01476,51131,NA,"rgreen",NA,NA,NA,NA,NA,NA,"Northampton County",NA,1
63924,"vwuds_A5164","Surface Water","FARM POND",74205,"Corbin Hall Farm","Irrigation",37.67334,-76.584,51119,NA,"hsomers",0,0,24,10.8,12.3,9.42,"Middlesex County",NA,1
63925,"vwuds_B5110","Surface Water","JAMES RIVER  86 AC   R6,7,8",72755,"Renwood Farms Inc","Irrigation",0.1,0,51036,NA,"rgreen",6.4,NA,NA,NA,NA,6.4,"Charles City County",NA,1
63927,"vwuds_A5810","Surface Water","BULL RUN",73881,"Smith Turf Farm","Irrigation",0.1,0,51153,NA,"hsomers",NA,NA,NA,NA,NA,NA,"Prince William County",NA,1
63928,"vwuds_A5742","Surface Water","COLEMAN CREEK",71895,"Hyco Heights Farm","Irrigation",0.1,0,51083,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Halifax County",NA,1
63929,"vwuds_364738079391701","Surface Water","FARM POND #1  TO 5 ACRES",72897,"Randolph P Collins","Irrigation",36.79389,-79.65472,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
63930,"vwuds_A5779","Surface Water","FARM POND 1 (Towler Farm)",73692,"Gold Leaf Farms Inc","Irrigation",0.1,0,51143,NA,"trevor.lawson@d...",NA,NA,NA,NA,NA,NA,"Pittsylvania County",NA,1
